COUNTRYNEW,MH7A,,,country,Ireland,Switzerland,UAE,Norway,US
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,99,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,1,,,,,,,,
Nicaragua,2,,,,,,,,
Nicaragua,99,,,,,,,,
Nicaragua,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
